Format,LMUTelemetry v3
Version,1
Player,BREUX KACEM
TrackName,Circuit de Spa-Francorchamps
CarClass,GTE
CarName,D'station Racing #777:LM
SessionUTC,2025-11-21T10:52:16Z
LapTime [s],0.000
TrackLen [m],6981.600586
NumSectors,3
Sector1End [m],2327.200195
Sector2End [m],4654.400391
Sector3End [m],6981.600586
GameVersion,1.0
Event,Practice

LapDistance [m],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Z [m]
221.640,0,105.72,6734.98,0.00,100.00,5.68,1,-354.26,924.36
221.640,0,105.00,6642.22,0.00,100.00,6.07,1,-354.55,924.87
221.640,0,103.57,6564.46,0.00,100.00,6.46,1,-354.83,925.37
221.640,0,102.73,6508.53,0.00,100.00,6.85,1,-355.11,925.87
221.640,0,101.65,6419.86,0.00,100.00,7.24,1,-355.38,926.37
221.640,0,100.36,6354.37,0.00,100.00,7.44,1,-355.65,926.86
227.449,0,99.99,6313.45,0.00,100.00,7.63,1,-355.92,927.35
227.449,0,98.33,6264.34,0.00,98.41,7.63,1,-356.17,927.84
227.449,0,97.86,6201.59,0.00,92.06,8.02,1,-356.43,928.32
227.449,0,96.59,6149.75,0.00,92.06,8.22,1,-356.68,928.80
227.449,0,95.77,6121.10,0.00,90.48,8.61,1,-356.92,929.27
227.449,0,94.80,6067.90,0.00,87.30,9.39,1,-357.16,929.74
227.449,0,94.50,5992.87,0.00,82.54,10.18,1,-357.40,930.21
227.449,0,94.50,5992.87,0.00,82.54,10.18,1,-357.40,930.21
227.449,0,93.40,5938.30,0.00,77.78,10.76,1,-357.63,930.68
227.449,0,92.90,5889.19,0.00,73.02,11.15,1,-357.85,931.15
227.449,0,92.16,5864.63,0.00,68.25,11.74,1,-358.07,931.61
232.713,0,91.30,5857.81,0.00,68.25,12.72,1,-358.28,932.08
232.713,0,90.70,5831.89,0.00,68.25,13.50,1,-358.48,932.54
232.713,0,89.93,5786.87,0.00,68.25,15.07,1,-358.68,933.00
232.713,0,89.08,5729.58,0.00,68.25,16.63,1,-358.87,933.47
232.713,0,88.46,5675.01,0.00,68.25,18.59,1,-359.05,933.93
232.713,0,87.79,5624.54,0.00,68.25,20.35,1,-359.22,934.39
232.713,0,86.56,5563.15,0.00,73.02,22.70,1,-359.39,934.84
232.713,0,86.27,5535.86,0.00,73.02,25.05,1,-359.55,935.30
232.713,0,85.76,5464.93,0.00,73.02,27.40,1,-359.71,935.75
232.713,0,84.78,5414.45,0.00,73.02,29.75,1,-359.86,936.20
237.513,0,84.13,5365.34,0.00,73.02,31.90,1,-360.01,936.65
237.513,0,83.64,5323.05,0.00,73.02,34.05,1,-360.15,937.09
237.513,0,82.87,5263.03,0.00,73.02,35.62,1,-360.29,937.54
237.513,0,82.42,5213.92,0.00,73.02,37.18,1,-360.42,937.98
237.513,0,81.89,5188.00,0.00,73.02,38.36,1,-360.54,938.42
237.513,0,81.29,5153.89,0.00,73.02,39.33,1,-360.66,938.86
237.513,0,81.29,5153.89,0.00,73.02,39.33,1,-360.66,938.86
237.513,0,80.68,5117.06,0.00,73.02,39.92,1,-360.77,939.30
237.513,0,79.72,5081.59,0.00,73.02,40.51,1,-360.88,939.73
237.513,0,79.15,5036.57,0.00,73.02,40.90,1,-360.98,940.17
237.513,0,78.75,5001.10,0.00,73.02,41.10,1,-361.07,940.60
241.831,0,78.34,4956.08,0.00,73.02,41.10,1,-361.16,941.03
241.831,0,77.83,4919.25,0.00,73.02,41.10,1,-361.25,941.45
241.831,0,76.95,4885.15,0.00,73.02,41.10,1,-361.33,941.88
241.831,0,76.43,4853.77,0.00,71.43,41.10,1,-361.40,942.30
241.831,0,76.19,4821.03,0.00,69.84,41.29,1,-361.47,942.73
241.831,0,75.67,4796.48,0.00,60.32,41.49,1,-361.54,943.14
241.831,0,75.42,4771.92,0.00,60.32,41.88,1,-361.60,943.56
241.831,0,74.92,4752.82,0.00,55.56,42.27,1,-361.65,943.98
241.831,0,74.54,4733.72,0.00,50.79,42.66,1,-361.70,944.40
241.831,0,74.53,4724.17,0.00,42.86,43.25,1,-361.74,944.81
245.715,0,74.33,4709.17,0.00,36.51,43.84,1,-361.77,945.23
245.715,0,74.14,4703.71,0.00,30.16,44.42,1,-361.80,945.64
245.715,0,74.08,4700.98,0.00,20.63,45.01,1,-361.81,946.06
245.715,0,74.04,4692.80,0.00,20.63,45.60,1,-361.83,946.47
245.715,0,73.80,4676.43,0.00,20.63,46.58,1,-361.83,946.89
245.715,0,73.58,4658.69,0.00,20.63,47.36,1,-361.83,947.30
245.715,0,73.36,4638.23,0.00,20.63,48.14,1,-361.82,947.72
245.715,0,73.04,4612.31,0.00,20.63,48.92,1,-361.81,948.13
245.715,0,72.84,4590.48,0.00,20.63,49.51,1,-361.79,948.54
245.715,0,72.84,4590.48,0.00,20.63,49.51,1,-361.79,948.54
245.715,0,72.55,4570.02,0.00,20.63,50.10,1,-361.77,948.95
249.480,0,72.16,4550.92,0.00,20.63,50.68,1,-361.75,949.36
249.480,0,72.04,4530.46,0.00,20.63,51.08,1,-361.72,949.76
249.480,0,71.68,4508.63,0.00,20.63,51.47,1,-361.68,950.17
249.480,0,71.55,4482.71,0.00,20.63,51.66,1,-361.64,950.57
249.480,0,71.32,4462.25,0.00,20.63,52.05,1,-361.59,950.96
249.480,0,70.98,4441.79,0.00,20.63,52.25,1,-361.54,951.36
249.480,0,70.57,4422.69,0.00,20.63,52.45,1,-361.48,951.75
249.480,0,70.14,4402.23,0.00,20.63,52.64,1,-361.42,952.14
249.480,0,69.96,4385.86,0.00,20.63,52.64,1,-361.35,952.53
249.480,0,69.49,4369.49,0.00,20.63,52.64,1,-361.28,952.91
252.943,0,69.29,4350.39,0.00,20.63,52.84,1,-361.20,953.29
252.943,0,68.87,4329.92,0.00,20.63,53.03,1,-361.12,953.66
252.943,0,68.61,4308.10,0.00,20.63,53.23,1,-361.04,954.03
252.943,0,68.20,4284.91,0.00,20.63,53.23,1,-360.95,954.40
252.943,0,67.89,4265.81,0.00,20.63,53.42,1,-360.85,954.77
252.943,0,67.89,4265.81,0.00,20.63,53.42,1,-360.85,954.77
252.943,0,67.60,4246.71,0.00,20.63,53.62,1,-360.75,955.13
252.943,0,67.29,4224.88,0.00,19.05,53.82,1,-360.65,955.49
252.943,0,67.37,4219.43,0.00,11.11,54.21,1,-360.53,955.84
252.943,0,67.73,4234.43,0.00,0.00,54.40,1,-360.42,956.19
252.943,0,67.67,4235.80,0.00,0.00,54.60,1,-360.29,956.54
256.927,0,67.84,4233.07,0.00,0.00,54.99,1,-360.16,956.89
256.927,0,67.70,4227.61,0.00,0.00,55.38,1,-360.02,957.24
256.927,0,67.60,4216.70,0.00,0.00,55.97,1,-359.87,957.59
256.927,0,67.20,4201.69,0.00,0.00,56.56,1,-359.72,957.93
256.927,0,67.18,4190.78,0.00,0.00,57.14,1,-359.57,958.27
256.927,0,67.03,4185.32,0.00,0.00,57.93,1,-359.42,958.61
256.927,0,66.91,4179.86,0.00,0.00,58.90,1,-359.26,958.95
256.927,0,66.71,4168.95,0.00,0.00,59.88,1,-359.09,959.28
256.927,0,66.70,4153.94,0.00,0.00,60.86,1,-358.92,959.61
256.927,0,66.52,4138.94,0.00,0.00,61.64,1,-358.74,959.93
261.770,0,66.43,4125.30,0.00,0.00,62.43,1,-358.56,960.25
261.770,0,66.23,4117.11,0.00,0.00,63.21,1,-358.38,960.57
261.770,0,66.12,4107.56,0.00,0.00,63.99,1,-358.19,960.89
261.770,0,66.12,4107.56,0.00,0.00,63.99,1,-358.19,960.89
261.770,0,65.87,4091.19,0.00,0.00,65.36,1,-357.81,961.51
261.770,0,65.87,4091.19,0.00,0.00,65.36,1,-357.81,961.51
261.770,0,65.94,4084.37,0.00,0.00,65.95,1,-357.60,961.81
261.770,0,65.69,4077.55,0.00,0.00,66.73,1,-357.40,962.11
261.770,0,65.54,4066.64,0.00,0.00,67.12,1,-357.18,962.41
261.770,0,65.30,4055.72,0.00,0.00,67.51,1,-356.97,962.69
261.770,0,65.45,4047.54,0.00,0.00,67.51,1,-356.74,962.98
267.272,0,65.16,4042.08,0.00,0.00,67.51,1,-356.52,963.26
267.272,0,65.16,4036.62,0.00,0.00,67.71,1,-356.29,963.54
267.272,0,65.14,4024.35,0.00,0.00,68.10,1,-356.05,963.81
267.272,0,65.00,4014.80,0.00,0.00,68.30,1,-355.81,964.07
267.272,0,64.89,4007.98,0.00,0.00,68.30,1,-355.56,964.33
267.272,0,64.84,4001.16,0.00,0.00,68.30,1,-355.30,964.58
267.272,0,64.77,3992.97,0.00,0.00,68.10,1,-355.04,964.82
267.272,0,64.63,3975.24,0.00,0.00,68.10,1,-354.77,965.05
267.272,0,64.55,3983.42,1.59,0.00,67.91,1,-354.50,965.28
267.272,0,64.69,4012.07,7.94,0.00,67.71,1,-354.22,965.51
276.044,0,65.14,4033.90,9.52,0.00,67.51,1,-353.94,965.73
276.044,0,65.30,4031.17,14.29,0.00,67.71,1,-353.66,965.95
276.044,0,65.30,4029.80,17.46,0.00,67.71,1,-353.37,966.16
276.044,0,65.58,4029.80,17.46,0.00,67.71,1,-353.07,966.36
276.044,0,65.80,4036.62,20.63,0.00,67.51,1,-352.77,966.55
276.044,0,65.80,4036.62,20.63,0.00,67.51,1,-352.77,966.55
276.044,0,65.91,4114.38,26.98,0.00,66.93,1,-352.14,966.92
276.044,0,65.91,4114.38,26.98,0.00,66.93,1,-352.14,966.92
